movieId,title_clean,genres,year,avg_rating,num_ratings,weighted_rating,imdbId,tmdbId
136602,Creep,Horror|Thriller,2014.0,3.0,2.0,3.214896959352545,tt2428170,250574
136654,The Face of an Angel,Drama,2015.0,1.5,1.0,3.1016784726554847,tt2967008,254024
136664,Wild Horses,Crime|Drama,2015.0,1.0,1.0,3.0576281190589283,tt4442130,324333
136666,Search Party,Comedy,2014.0,2.25,2.0,3.093445829033396,tt2758904,239568
136778,The Squeeze,Comedy|Drama,2015.0,2.0,1.0,3.145728826252041,tt3248600,312796
136786,Careful What You Wish For,Thriller,2015.0,1.5,1.0,3.1016784726554847,tt1629242,317744
136800,Robot Overlords,Action|Adventure|Sci-Fi,2014.0,1.5,1.0,3.1016784726554847,tt2145829,240483
136816,Bad Asses on the Bayou,Action|Comedy,2015.0,2.5,1.0,3.1897791798485975,tt3525346,309887
136834,The Eye: Infinity,Horror,2005.0,5.0,1.0,3.4100309478313786,tt0455135,33723
136838,Kiss me Kismet,Comedy|Romance,2006.0,2.5,1.0,3.1897791798485975,tt0496325,38918
136840,Da geht noch was!,Comedy|Drama|Romance,2013.0,3.5,1.0,3.27787988704171,tt2517558,217412
136850,Villain,Crime|Drama|Thriller,1971.0,5.0,1.0,3.4100309478313786,tt0067952,30341
136859,The Lovers,Action|Adventure|Romance|Sci-Fi,2015.0,1.5,1.0,3.1016784726554847,tt1321869,79698
136864,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016.0,2.34375,16.0,2.7022508147361917,tt2975590,209112
136912,God Loves Caviar,Adventure,2012.0,2.0,1.0,3.145728826252041,tt2181959,128767
136958,Mortuary,Horror,1983.0,2.0,1.0,3.145728826252041,tt0087746,44859
137218,April Morning,Drama,1988.0,2.5,1.0,3.1897791798485975,tt0094673,88673
137337,Amy,Documentary,2015.0,3.5,4.0,3.3243140550291708,tt2870648,331781
137345,That Demon Within,Crime|Thriller,2014.0,2.0,1.0,3.145728826252041,tt3511542,253622
137517,Carnival Magic,Drama|Fantasy,1981.0,0.5,1.0,3.0135777654623723,tt0207374,29419
137595,Magic Mike XXL,Comedy|Drama,2015.0,4.0,1.0,3.3219302406382663,tt2268016,264999
137857,The Jungle Book,Adventure|Drama|Fantasy,2016.0,3.6363636363636362,11.0,3.4521697427345375,tt3040964,278927
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,Action|Adventure|Animation,1993.0,4.0,1.0,3.3219302406382663,tt1286785,65973
137863,Dragon Ball Z: Resurrection of F,Action|Adventure|Animation|Fantasy,2015.0,4.0,1.0,3.3219302406382663,tt3819668,303857
138036,The Man from U.N.C.L.E.,Action|Adventure|Comedy,2015.0,3.4722222222222223,18.0,3.3934342853858848,tt1638355,203801
138186,Sorrow,Crime|Drama|Horror,2015.0,0.5,1.0,3.0135777654623723,tt2140423,337879
138204,7 Days in Hell,Comedy,2015.0,4.0,2.0,3.376831799778077,tt3895884,287689
138208,The Walk,Adventure|Drama|Thriller,2015.0,3.0,2.0,3.214896959352545,tt3488710,285783
138210,13 Hours,Drama,2016.0,3.3,5.0,3.270615075958556,tt4172430,300671
138396,There Will Come a Day,Comedy|Drama,2013.0,3.5,1.0,3.27787988704171,tt1951299,158182
138546,The Opposite Sex,Comedy,2014.0,1.5,1.0,3.1016784726554847,tt2796678,301748
138610,The Gallows,Horror|Thriller,2015.0,1.5,1.0,3.1016784726554847,tt2309260,299245
138632,Tokyo Tribe,Action|Crime|Drama|Sci-Fi,2014.0,5.0,1.0,3.4100309478313786,tt2808986,240566
138702,Feast,Animation|Children|Comedy|Drama|Romance,2014.0,3.0,1.0,3.2338295334451534,tt3689498,293299
138798,Joe Dirt 2: Beautiful Loser,Comedy,2015.0,0.5,1.0,3.0135777654623723,tt4126340,335970
138835,Return to Treasure Island,Adventure|Animation|Comedy,1988.0,5.0,1.0,3.4100309478313786,tt0122227,49418
138966,Nasu: Summer in Andalusia,Animation,2003.0,5.0,1.0,3.4100309478313786,tt0382868,60843
139052,Dark Places,Drama|Mystery|Thriller,2015.0,2.0,1.0,3.145728826252041,tt2402101,182560
139130,Afro Samurai,Action|Adventure|Animation|Drama|Fantasy,2007.0,2.5,1.0,3.1897791798485975,tt0465316,62931
139157,Massu Engira Maasilamani,Comedy|Horror|Thriller,2015.0,4.5,1.0,3.3659805942348227,tt4328798,329134
139385,The Revenant,Adventure|Drama,2015.0,3.903225806451613,31.0,3.741321330533113,tt1663202,281957
139415,Irrational Man,Crime|Drama,2015.0,3.0,1.0,3.2338295334451534,tt3715320,282984
139511,Exte: Hair Extensions,Horror,2007.0,3.0,1.0,3.2338295334451534,tt0904049,21784
139640,Ooops! Noah is Gone...,Animation,2015.0,5.0,1.0,3.4100309478313786,tt3411432,326215
139642,Southpaw,Action|Drama,2015.0,2.8333333333333335,6.0,3.101165198566736,tt1798684,307081
139644,Sicario,Crime|Drama|Mystery,2015.0,3.5454545454545454,11.0,3.405332753917337,tt3397884,273481
139655,Goodnight Mommy (Ich seh ich seh),Drama|Fantasy|Horror|Thriller,2014.0,3.0,1.0,3.2338295334451534,tt3086442,284303
139717,10 Cent Pistol,Crime|Thriller,2015.0,1.25,2.0,2.9315109886078643,tt2134170,346592
139747,Before We Go,Romance,2014.0,3.5,1.0,3.27787988704171,tt0443465,283350
139855,Anomalisa,Animation|Comedy|Fantasy,2015.0,3.25,2.0,3.255380669458928,tt2401878,291270
139857,Colonia,Thriller,2016.0,1.5,1.0,3.1016784726554847,tt4005402,318781
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers,Action|Animation|Sci-Fi|Thriller,2013.0,2.5,1.0,3.1897791798485975,tt3017864,212168
139915,How to Make Love Like an Englishman,Comedy|Romance,2014.0,2.25,2.0,3.093445829033396,tt1725986,253344
139994,Fracchia contro Dracula,Comedy|Horror,1985.0,4.0,1.0,3.3219302406382663,tt0128221,30459
140016,Always Watching: A Marble Hornets Story,Horror,2015.0,2.0,1.0,3.145728826252041,tt2737926,329289
140038,Madly in Love,Comedy,1981.0,4.5,1.0,3.3659805942348227,tt0082562,11441
140110,The Intern,Comedy,2015.0,3.6538461538461537,13.0,3.477679122520895,tt2361509,257211
140133,Hollywood Chainsaw Hookers,Comedy|Horror,1988.0,5.0,1.0,3.4100309478313786,tt0095312,27412
140162,Love,Drama|Romance,2015.0,4.5,1.0,3.3659805942348227,tt3774694,292431
140174,Room,Drama,2015.0,3.5625,8.0,3.389856365366491,tt3170832,264644
140237,The Runner,Drama,2015.0,2.0,1.0,3.145728826252041,tt3687398,277546
140247,The Gift,Drama|Horror,2015.0,3.25,4.0,3.254630784164246,tt4178092,328425
140265,George Carlin: Jammin' in New York,Comedy,1992.0,5.0,1.0,3.4100309478313786,tt0246643,25161
140267,The Witch,Horror,2015.0,4.0,1.0,3.3219302406382663,tt4263482,310131
140289,Men & Chicken,Comedy|Drama,2015.0,4.0,1.0,3.3219302406382663,tt3877674,296313
140301,The Escort,Comedy|Romance,2015.0,3.0,1.0,3.2338295334451534,tt3793788,351964
140359,Doctor Who: The Waters of Mars,Adventure|Children|Sci-Fi,2009.0,4.0,4.0,3.4636805967590214,tt1413314,281979
140481,"Family Guy Presents: Something, Something, Something, Dark Side",Animation|Comedy|Sci-Fi,2009.0,4.5,1.0,3.3659805942348227,tt1329665,278604
140523,"Visit, The",Comedy|Horror,2015.0,3.5,1.0,3.27787988704171,tt3567288,298312
140525,Secret in Their Eyes,Crime|Drama|Mystery,2015.0,1.5,1.0,3.1016784726554847,tt1741273,290751
140541,The Electric Hotel,Animation|Comedy|Sci-Fi,1908.0,4.0,1.0,3.3219302406382663,tt0000516,143634
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail,Comedy|Documentary,2015.0,4.0,1.0,3.3219302406382663,tt4705522,343295
140627,Battle For Sevastopol,Drama|Romance|War,2015.0,5.0,1.0,3.4100309478313786,tt4084744,332270
140711,American Ultra,Action|Comedy|Sci-Fi|Thriller,2015.0,2.6666666666666665,6.0,3.0400055380775592,tt3316948,261392
140715,Straight Outta Compton,Drama,2015.0,4.214285714285714,7.0,3.64286459296751,tt1398426,277216
140725,Cop Car,Crime|Thriller,2015.0,3.5,2.0,3.295864379565311,tt3813310,310133
140737,The Lost Room,Action|Fantasy|Mystery,2006.0,3.5,1.0,3.27787988704171,tt0830361,134777
140816,Tangerine,Comedy|Drama,2015.0,4.5,1.0,3.3659805942348227,tt3824458,308084
140850,Every Secret Thing,Crime|Drama|Mystery|Thriller,2014.0,2.0,1.0,3.145728826252041,tt1706598,258284
140852,964 Pinocchio,Horror|Sci-Fi,1991.0,1.0,1.0,3.0576281190589283,tt0225009,50162
140928,Joy,Comedy|Drama,2015.0,3.2,5.0,3.2380431582877396,tt2446980,274479
140956,Ready Player One,Action|Sci-Fi|Thriller,,3.5,4.0,3.3243140550291708,tt1677720,333339
141004,Victor Frankenstein,Drama|Horror|Sci-Fi,2015.0,3.25,2.0,3.255380669458928,tt1976009,228066
141131,Guardians,(no genres listed),2016.0,2.5,1.0,3.1897791798485975,tt4600952,354556
141400,Invincible Shaolin,Action,1978.0,4.0,1.0,3.3219302406382663,tt0077973,48297
141408,Scouts Guide to the Zombie Apocalypse,Action|Comedy|Horror,2015.0,3.75,2.0,3.336348089671694,tt1727776,273477
141422,Suffragette,Drama,2015.0,2.5,1.0,3.1897791798485975,tt3077214,245168
141513,Fort Tilden,Comedy,2014.0,4.0,1.0,3.3219302406382663,tt3457734,253255
141544,Turbo Kid,Action|Adventure|Sci-Fi,2015.0,3.5,3.0,3.311154696600838,tt3672742,310135
141646,The Unauthorized Saved by the Bell Story,Comedy|Drama,2014.0,3.5,1.0,3.27787988704171,tt3816372,287241
141668,War Room,Drama,2015.0,0.5,1.0,3.0135777654623723,tt3832914,323272
141688,Legend,Crime|Thriller,2015.0,3.5,2.0,3.295864379565311,tt3569230,276907
141718,Deathgasm,Comedy|Horror,2015.0,5.0,1.0,3.4100309478313786,tt3705412,323373
141749,The Danish Girl,Drama,2015.0,3.75,2.0,3.336348089671694,tt0810819,306819
141799,Cooties,Comedy|Horror,2015.0,3.5,1.0,3.27787988704171,tt2490326,241843
141810,Autumn Marathon,Comedy|Drama,1979.0,4.0,1.0,3.3219302406382663,tt0079679,27924
141816,12 Chairs,Adventure|Comedy,1976.0,5.0,1.0,3.4100309478313786,tt0075468,27934
141818,Ordinary Miracle,Comedy|Drama|Fantasy|Romance,1978.0,4.5,1.0,3.3659805942348227,tt0186408,27935
141820,Old Men: Robbers,Comedy,1971.0,4.0,1.0,3.3219302406382663,tt0067789,46010
141830,Unbelievable Adventures of Italians in Russia,Adventure|Comedy,1974.0,3.25,2.0,3.255380669458928,tt0070439,57778
141836,It Can't Be!,Comedy,1975.0,4.5,1.0,3.3659805942348227,tt0073442,42275
141844,12 Chairs,Adventure|Comedy,1971.0,4.5,1.0,3.3659805942348227,tt0065670,31648
141846,Steve Jobs: The Man in the Machine,Documentary,2015.0,4.0,1.0,3.3219302406382663,tt4425064,324308
141866,Green Room,(no genres listed),2015.0,3.3333333333333335,3.0,3.2737033272539113,tt4062536,313922
141890,Beasts of No Nation,Drama|War,2015.0,3.0,2.0,3.214896959352545,tt1365050,283587
141928,Bloodsucking Bastards,Comedy|Horror,2015.0,5.0,1.0,3.4100309478313786,tt3487994,317981
141994,Saving Christmas,Children|Comedy,2014.0,0.5,1.0,3.0135777654623723,tt4009460,295884
142020,Oscar,Comedy,1967.0,5.0,1.0,3.4100309478313786,tt0062083,2798
142056,Iron Man & Hulk: Heroes United,Action|Adventure|Animation,2013.0,3.0,1.0,3.2338295334451534,tt3221698,230896
142074,Knock Knock,Crime|Horror|Thriller,2015.0,1.5,1.0,3.1016784726554847,tt3605418,263472
142115,The Blue Planet,Documentary,2001.0,4.75,2.0,3.498282930097226,tt0296310,200813
142196,Cornered!,Comedy|Horror,2009.0,4.5,1.0,3.3659805942348227,tt1151911,32285
142222,Demolition,Drama,2016.0,3.125,4.0,3.2197891487317833,tt1172049,303991
142366,Cigarette Burns,Horror|Thriller,2005.0,3.0,1.0,3.2338295334451534,tt0643109,327389
142372,Our Brand Is Crisis,Comedy|Drama,2015.0,2.75,2.0,3.1744132492461623,tt1018765,10317
142420,High Rise,Action|Drama|Sci-Fi,2015.0,3.0,2.0,3.214896959352545,tt0462335,254302
142422,The Night Before,Comedy,2015.0,4.25,4.0,3.5333638676239465,tt3530002,296100
142424,Into the Forest,Drama|Sci-Fi,2015.0,2.0,1.0,3.145728826252041,tt2625810,334538
142444,The Editor,Comedy|Horror|Mystery,2015.0,5.0,1.0,3.4100309478313786,tt3067274,285840
142448,Everest,Adventure|Drama|Thriller,2015.0,3.0833333333333335,6.0,3.1929046893005015,tt2719848,253412
142456,The Brand New Testament,(no genres listed),2015.0,4.0,2.0,3.376831799778077,tt3792960,330764
142488,Spotlight,Thriller,2015.0,4.157894736842105,19.0,3.8399854587047995,tt1895587,314365
142507,Pawn Sacrifice,Drama,2015.0,2.5,1.0,3.1897791798485975,tt1596345,245698
142509,Hardcore Henry,Action|Adventure|Sci-Fi,2015.0,3.75,2.0,3.336348089671694,tt3072482,325348
142536,Burnt,Drama,2015.0,2.0,3.0,2.9740923724784967,tt2503944,295964
142550,Ryuzo and the Seven Henchmen,Action|Comedy,2015.0,4.5,1.0,3.3659805942348227,tt4176776,315841
142558,If I Were a Rich Man,Comedy,2002.0,3.0,1.0,3.2338295334451534,tt0315152,18303
142598,Last Shift,Horror,2014.0,4.0,1.0,3.3219302406382663,tt2965466,296065
142602,"F*ck You, Goethe 2",Comedy,2015.0,1.0,1.0,3.0576281190589283,tt3702996,329263
142831,Garam Masala,Comedy,2005.0,4.5,1.0,3.3659805942348227,tt0453671,19636
142961,Life Eternal,Comedy|Crime|Thriller,2015.0,2.5,1.0,3.1897791798485975,tt3642618,277967
142997,Hotel Transylvania 2,Animation|Comedy,2015.0,2.875,4.0,3.1501058778668583,tt2510894,159824
143001,Anti-Social,Crime,2015.0,1.5,1.0,3.1016784726554847,tt3475596,330206
143031,Jump In!,Comedy|Drama|Romance,2007.0,5.0,1.0,3.4100309478313786,tt0805559,13968
143245,The Little Prince,Animation|Fantasy,2015.0,2.25,2.0,3.093445829033396,tt1754656,309809
143255,Narcopolis,Mystery|Sci-Fi|Thriller,2014.0,1.5,1.0,3.1016784726554847,tt1957938,301228
143257,Ashby,Comedy|Drama,2015.0,3.0,2.0,3.214896959352545,tt3774466,330112
143355,Wonder Woman,Action|Adventure|Fantasy,2017.0,3.3076923076923075,13.0,3.284964973709121,tt0451279,297762
143365,The Circle,Drama|Sci-Fi|Thriller,2016.0,2.5,1.0,3.1897791798485975,tt4287320,339988
143367,Silence,Drama|Thriller,2016.0,3.75,2.0,3.336348089671694,tt0490215,68730
143385,Bridge of Spies,Drama|Thriller,2015.0,3.4375,8.0,3.335362373018696,tt3682448,296098
143410,Hyena Road,(no genres listed),,2.0,1.0,3.145728826252041,tt4034452,316042
143458,The Great Hypnotist,Drama|Mystery|Thriller,2014.0,4.0,1.0,3.3219302406382663,tt3720058,273197
143472,Into the Grizzly Maze,Action|Horror|Thriller,2015.0,1.5,1.0,3.1016784726554847,tt1694021,244316
143511,Human,Documentary,2015.0,5.0,1.0,3.4100309478313786,tt3327994,359364
143525,Chasuke's Journey,Comedy|Drama,2015.0,4.0,1.0,3.3219302406382663,tt3560464,319996
143559,L.A. Slasher,Comedy|Crime|Fantasy,2015.0,5.0,1.0,3.4100309478313786,tt2735292,323792
143859,"Hail, Caesar!",Comedy,2016.0,2.8125,8.0,3.062892411279721,tt0475290,270487
143896,How To Change The World,Documentary,2015.0,4.5,1.0,3.3659805942348227,tt4144504,319073
143969,Er ist wieder da,Comedy,2015.0,2.8333333333333335,3.0,3.1613492192131307,tt4176826,318917
144210,Just Eat It: A Food Waste Story,Documentary,2014.0,4.0,1.0,3.3219302406382663,tt3597400,259985
144222,Bros Before Hos,Comedy,2013.0,3.0,1.0,3.2338295334451534,tt2947832,230211
144262,Slow Learners,Comedy|Romance,2015.0,2.0,1.0,3.145728826252041,tt2537390,333287
144352,Unforgiven,Action|Crime|Drama,2013.0,0.5,1.0,3.0135777654623723,tt2347134,141819
144478,"Sex, Drugs & Taxation",Comedy|Drama,2013.0,4.5,1.0,3.3659805942348227,tt2191400,211005
144522,Sky High,Action|Horror|Thriller,2003.0,2.0,1.0,3.145728826252041,tt0398563,5846
144606,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Romance|Thriller,2002.0,4.0,1.0,3.3219302406382663,tt0270288,4912
144620,Goosebumps,Adventure|Comedy|Horror,2015.0,2.0,2.0,3.052962118927013,tt1051904,257445
144714,The Perfect Guy,Drama|Thriller,2015.0,1.5,1.0,3.1016784726554847,tt3862750,304372
144716,Rock the Kasbah,Comedy,2015.0,2.0,1.0,3.145728826252041,tt3164256,253414
144734,Freaks of Nature,Comedy|Horror|Sci-Fi,2015.0,4.5,1.0,3.3659805942348227,tt1817771,218784
144976,Bone Tomahawk,Horror|Western,2015.0,4.5,2.0,3.457799219990843,tt2494362,294963
145080,Extraordinary Tales,Animation|Horror|Mystery,2015.0,2.5,1.0,3.1897791798485975,tt3454574,329020
145150,The Dressmaker,Comedy|Drama|Thriller,2015.0,3.0,1.0,3.2338295334451534,tt2910904,298382
145283,Nowitzki: The Perfect Shot,Documentary,2014.0,3.5,1.0,3.27787988704171,tt3626804,291343
145418,Trumbo,Drama,2015.0,4.0,1.0,3.3219302406382663,tt3203606,294016
145491,Our Lips Are Sealed,Children|Comedy|Drama,2000.0,3.5,1.0,3.27787988704171,tt0270560,34729
145724,Idaho Transfer,Sci-Fi,1973.0,0.5,1.0,3.0135777654623723,tt0071647,74836
145745,Witch Hunt,Crime|Drama,1999.0,2.5,1.0,3.1897791798485975,tt0187598,268788
145839,Concussion,Drama,2015.0,2.5,3.0,3.0864464805192773,tt3322364,321741
145935,"Peanuts Movie, The",Adventure|Animation|Children|Comedy,2015.0,1.5,1.0,3.1016784726554847,tt2452042,227973
145951,Bloodsport: The Dark Kumite,Action|Thriller,1999.0,0.5,1.0,3.0135777654623723,tt0172184,36693
145994,Formula of Love,Comedy,1984.0,5.0,1.0,3.4100309478313786,tt0216755,27940
146024,A Man from Boulevard des Capucines,Comedy|Romance|Western,1987.0,4.0,1.0,3.3219302406382663,tt0092745,45227
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,Crime|Mystery,1981.0,4.0,1.0,3.3219302406382663,tt0083100,84254
146210,Blue Mountain State: The Rise of Thadland,Comedy,2015.0,3.0,1.0,3.2338295334451534,tt3748440,288171
146244,Dil To Pagal Hai,Comedy|Drama|Romance,1997.0,4.0,1.0,3.3219302406382663,tt0118983,13986
146309,The Boy and the Beast,Action|Adventure|Animation,2015.0,4.0,1.0,3.3219302406382663,tt4272866,315465
146656,Creed,Drama,2015.0,3.75,8.0,3.471597353888183,tt3076658,312221
146662,Dragons: Gift of the Night Fury,Adventure|Animation|Comedy,2011.0,5.0,1.0,3.4100309478313786,tt2065968,91417
146682,Twinsters,Documentary,2015.0,4.0,1.0,3.3219302406382663,tt2980626,324325
146684,Cosmic Scrat-tastrophe,Animation|Children|Comedy,2015.0,5.0,1.0,3.4100309478313786,tt5184298,367326
146688,Solace,Fantasy|Mystery|Thriller,2015.0,2.0,1.0,3.145728826252041,tt1291570,339527
146730,Lost in the Sun,Action|Drama|Thriller,2015.0,2.0,1.0,3.145728826252041,tt3593046,360203
146986,Le Maître d'école,Comedy,1981.0,4.0,1.0,3.3219302406382663,tt0082726,53179
147002,Eros,Drama|Romance,2004.0,4.0,1.0,3.3219302406382663,tt0343663,39850
147142,Those Happy Days,Children|Comedy,2006.0,3.0,1.0,3.2338295334451534,tt0478566,19100
147196,The Girls,Comedy|Romance,1961.0,5.0,1.0,3.4100309478313786,tt0134614,20975
147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),,5.0,1.0,3.4100309478313786,tt0229922,127605
147282,What Men Still Talk About,Comedy,2011.0,4.0,1.0,3.3219302406382663,tt1863347,83456
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,Crime|Mystery,1983.0,5.0,1.0,3.4100309478313786,tt0086333,127608
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,Crime|Mystery,1986.0,5.0,1.0,3.4100309478313786,tt0091942,270393
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,Crime|Mystery,1980.0,5.0,1.0,3.4100309478313786,tt0459944,126846
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,Crime,1979.0,5.0,1.0,3.4100309478313786,tt0080263,72093
147330,Sherlock Holmes and Dr. Watson: Acquaintance,Crime,1979.0,5.0,1.0,3.4100309478313786,tt0079902,72095
147372,Doctor Who: Last Christmas,Adventure|Drama|Fantasy|Sci-Fi,2014.0,3.75,2.0,3.336348089671694,tt4050552,317182
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe",Adventure|Drama,2011.0,4.166666666666667,3.0,3.4609601739885454,tt1998643,315623
147376,Doctor Who: A Christmas Carol,Sci-Fi,2010.0,4.75,2.0,3.498282930097226,tt1672218,315620
147378,Doctor Who: Planet of the Dead,Adventure|Children|Drama|Sci-Fi,2009.0,3.0,4.0,3.1849475132993206,tt1337072,282963
147380,Doctor Who: The Next Doctor,Adventure|Children|Drama|Sci-Fi,2008.0,2.875,4.0,3.1501058778668583,tt1321969,317190
147382,Doctor Who: Voyage Of The Damned,Action|Sci-Fi,2007.0,4.5,3.0,3.5358629126823993,tt1061123,335209
147384,Doctor Who: The Runaway Bride,Sci-Fi,2007.0,4.0,4.0,3.4636805967590214,tt0827573,282758
147410,A Perfect Day,Comedy|Drama,2015.0,5.0,1.0,3.4100309478313786,tt3577624,321751
147657,Masked Avengers,Action,1981.0,4.0,1.0,3.3219302406382663,tt0082153,63441
147662,Return of the One-Armed Swordsman,Action|Adventure,1969.0,3.0,1.0,3.2338295334451534,tt0064265,48300
147936,The Lord's Lantern in Budapest,Comedy|Drama,1999.0,4.5,1.0,3.3659805942348227,tt0185534,104515
148166,Hitchcock/Truffaut,Documentary,2015.0,3.5,1.0,3.27787988704171,tt3748512,339751
148172,The 5th Wave,Adventure|Sci-Fi|Thriller,2016.0,2.5,2.0,3.1339295391397792,tt2304933,299687
148238,A Very Murray Christmas,Comedy,2015.0,2.5,1.0,3.1897791798485975,tt4537842,364067
148424,Chi-Raq,Comedy|Drama,2015.0,3.75,2.0,3.336348089671694,tt4594834,340275
148482,Truth,Drama,2015.0,3.0,1.0,3.2338295334451534,tt3859076,300693
148592,Just Jim,Comedy,2015.0,3.0,1.0,3.2338295334451534,tt3291148,323656
148626,"Big Short, The",Drama,2015.0,3.9615384615384617,26.0,3.760759957273354,tt1596363,318846
148632,Applesauce,Comedy,2015.0,4.5,1.0,3.3659805942348227,tt4270878,333088
148652,The Ridiculous 6,Comedy|Western,2015.0,3.25,2.0,3.255380669458928,tt2479478,347969
148667,John Mulaney: The Comeback Kid,Comedy,2015.0,3.5,1.0,3.27787988704171,tt5069564,367735
148671,Saw,Crime|Horror,2003.0,4.5,2.0,3.457799219990843,tt0495241,246355
148675,North Pole: Open For Christmas,Children|Fantasy,2015.0,2.0,1.0,3.145728826252041,tt4843046,369879
148709,Mojave,Thriller,2015.0,2.0,1.0,3.145728826252041,tt2322517,237584
148775,Wizards of Waverly Place: The Movie,Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,2009.0,4.0,1.0,3.3219302406382663,tt1369845,26736
148881,World of Tomorrow,Animation|Comedy,2015.0,4.5,2.0,3.457799219990843,tt4171032,303867
148888,Zoolander 2,Comedy,2016.0,2.5,3.0,3.0864464805192773,tt1608290,329833
148956,How to Be Single,Comedy|Romance,2016.0,3.125,4.0,3.2197891487317833,tt1292566,259694
148978,Blue Exorcist: The Movie,Animation|Fantasy|Horror|Mystery,2012.0,4.0,1.0,3.3219302406382663,tt3028018,201223
148982,Devil Dog: The Hound of Hell,Horror,1978.0,4.0,1.0,3.3219302406382663,tt0077429,26702
149011,He Never Died,Comedy|Drama|Horror,2015.0,3.5,1.0,3.27787988704171,tt2386404,279690
149144,Parasyte: Part 1,Horror|Sci-Fi,2014.0,4.0,1.0,3.3219302406382663,tt3345472,282069
149146,Parasyte: Part 2,Horror|Sci-Fi,2015.0,4.0,1.0,3.3219302406382663,tt3345474,282070
149330,A Cosmic Christmas,(no genres listed),1977.0,4.0,1.0,3.3219302406382663,tt0182015,125464
149334,Nocturnal Animals,Drama|Thriller,,3.0,1.0,3.2338295334451534,tt4550098,340666
149350,Lumberjack Man,Comedy|Horror,2015.0,5.0,1.0,3.4100309478313786,tt3201722,356486
149352,Daddy's Home,Comedy,2015.0,2.6666666666666665,6.0,3.0400055380775592,tt1528854,274167
149354,Sisters,Children|Comedy,2015.0,2.5,7.0,2.951247720223027,tt1850457,266294
149380,'Tis the Season for Love,Romance,2015.0,1.5,1.0,3.1016784726554847,tt5056034,362886
149406,Kung Fu Panda 3,Action|Adventure|Animation,2016.0,3.375,8.0,3.308115376844798,tt2267968,140300
149508,Spellbound,Comedy|Romance,2011.0,5.0,1.0,3.4100309478313786,tt2132405,92499
149566,Unicorn City,Comedy|Romance,2012.0,5.0,1.0,3.4100309478313786,tt1734589,102051
149590,Standoff,Thriller,2016.0,2.5,1.0,3.1897791798485975,tt3703908,344041
149612,Swelter,Action|Drama|Thriller,2014.0,2.0,1.0,3.145728826252041,tt2112277,256687
149830,Pride and Prejudice and Zombies,Comedy|Horror|Romance|Thriller,2016.0,4.5,1.0,3.3659805942348227,tt1374989,58431
149902,Garm Wars: The Last Druid,Action|Sci-Fi|Thriller,2014.0,2.0,1.0,3.145728826252041,tt2504640,302026
150254,The Devil's Candy,Horror,2015.0,2.0,1.0,3.145728826252041,tt4935372,354216
150401,Close Range,Action|Crime,2015.0,3.0,2.0,3.214896959352545,tt3511596,325173
150548,Sherlock: The Abominable Bride,Action|Crime|Drama|Mystery|Thriller,2016.0,3.85,10.0,3.5480964114543734,tt3845232,370646
150554,The Love Bug,Adventure|Children|Comedy|Fantasy,1997.0,5.0,1.0,3.4100309478313786,tt0119571,32643
150596,Doctor Who: The Husbands of River Song,Comedy|Drama|Sci-Fi,2015.0,4.25,2.0,3.41731550988446,tt4701546,371759
150604,Moonwalkers,Comedy,2015.0,2.5,1.0,3.1897791798485975,tt2718440,272548
150696,Tomorrow,Documentary,2015.0,4.5,1.0,3.3659805942348227,tt4449576,371492
150993,Anacleto: Agente secreto,Action|Comedy,2015.0,4.0,1.0,3.3219302406382663,tt3510480,284514
151311,Wiener-Dog,Comedy,2016.0,3.0,1.0,3.2338295334451534,tt4144190,326094
151315,Ride Along 2,Action|Comedy,2016.0,2.0,3.0,2.9740923724784967,tt2869728,323675
151317,Maggie's Plan,Comedy,2015.0,2.0,1.0,3.145728826252041,tt3471098,312669
151455,Eddie the Eagle,Comedy,2016.0,2.8333333333333335,3.0,3.1613492192131307,tt1083452,319888
151479,The Flash 2 - Revenge of the Trickster,Action|Fantasy|Sci-Fi,1991.0,1.5,1.0,3.1016784726554847,tt0101893,222619
151501,Exposed,Drama,2016.0,1.5,1.0,3.1016784726554847,tt4019560,331962
151557,Stonewall,Drama,2015.0,2.5,1.0,3.1897791798485975,tt3018070,273899
151559,Frankenstein,Horror|Thriller,2015.0,2.0,1.0,3.145728826252041,tt4086032,337029
151653,Welcome to Happiness,Comedy|Drama|Fantasy,2015.0,1.5,1.0,3.1016784726554847,tt3564794,340255
151687,Risen,Children|Drama,2016.0,0.5,1.0,3.0135777654623723,tt3231054,335778
151695,The Survivalist,Drama|Sci-Fi|Thriller,2015.0,4.0,1.0,3.3219302406382663,tt2580382,329004
